"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
27.4415222857431,3.88603111108193,0.549264191084085,7.07497625762214,1.49474350182078e-12,8.37056361019638e-11,"KPHS_t00430"
27.7446343455917,-8.06050553522698,1.22041041870773,-6.60474985436629,3.9818911467664e-11,1.11492952109459e-09,"KPHS_t00410"
9.27631870856819,6.84921603687893,1.30206901078175,5.26025577766166,1.43855153912848e-07,2.68529620637317e-06,"KPHS_r00060"
11.5353671374799,3.14658541170436,0.686446128159035,4.58387815536686,4.56430271233058e-06,6.39002379726281e-05,"KPHS_t00750"
34.8366963105763,2.08688978881903,0.503867949823567,4.14173949652835,3.44681701374683e-05,0.000386043505539645,"KPHS_t00830"
267.079458873062,1.09422412656425,0.276160230657407,3.96227988352784,7.42374400509062e-05,0.000692882773808458,"KPHS_t00700"
25.1442557820718,-1.63456144616692,0.428744360243616,-3.81243836126066,0.000137602551544464,0.00110082041235571,"KPHS_t00260"
202.584835540072,-0.673663025422171,0.183093930146658,-3.67933019342895,0.000233847334166547,0.00145505007925851,"KPHS_t00290"
55.0634811806924,-1.04451199887575,0.283292298630316,-3.68704692618134,0.000226871533051073,0.00145505007925851,"KPHS_t00320"
732982.415788772,0.824127911760396,0.239971629751709,3.43427226215488,0.00059414709644275,0.0033272237400794,"KPHS_t00880"
25.3668529327007,1.22858435513695,0.396475901394225,3.09876174268494,0.00194331229718901,0.0090687907202154,"KPHS_t00360"
5.31880235870997,-3.6928141750693,1.19156787757423,-3.09912195903354,0.0019409510422875,0.0090687907202154,"KPHS_t00510"
2.62276053736489,5.01823659472994,1.65110105274631,3.03932735454501,0.00237107059385782,0.0102138425581568,"KPHS_r00030"
51.9659870960367,-0.890622363241828,0.30215552556633,-2.94756272145788,0.00320289770234723,0.0128115908093889,"KPHS_t00650"
8.67048300065296,-2.10662256399643,0.72916569756846,-2.88908621321786,0.00386363129426294,0.0144242234985816,"KPHS_t00440"
21.7187629225168,1.10167667096629,0.411417465202514,2.67775863726157,0.00741166057942016,0.0259408120279706,"KPHS_t00690"
3.14335069728051,-3.84398581036746,1.47041997632611,-2.61420945869613,0.0089434189467121,0.0294606741774046,"KPHS_t00520"
2.53375007771425,3.91754524635051,1.54307062399619,2.53879840976105,0.0111233896465214,0.0346061011225112,"KPHS_t00280"
61.4310710313934,-0.658236996809595,0.270981850003394,-2.42908149310129,0.0151371295058028,0.0446146974907871,"KPHS_t00710"
1.69344491808209,4.37160608273876,1.8757828728334,2.33055016444168,0.019777091923742,0.0553758573864775,"KPHS_r00200"
70.0801912669994,-0.618281498695365,0.272058304397913,-2.27260660196965,0.0230498974391186,0.0614663931709828,"KPHS_t00310"
11.6153065483849,1.19139687386826,0.561856521264204,2.12046461824018,0.0339668823026088,0.0864611549520952,"KPHS_t00530"
19.4499279783614,0.951210409553713,0.462754076659829,2.05554193367582,0.0398266897225693,0.0969693314984296,"KPHS_t00420"
7.27310382118319,1.41739316721733,0.698571716691178,2.02898733709245,0.0424595801019722,0.0990723535712685,"KPHS_t00570"
78.730978297127,-0.500039689404901,0.255447270447274,-1.95750648863603,0.0502879496628036,0.11264500724468,"KPHS_t00340"
1.4927314196878,3.12272385607101,1.73021145010533,1.80482209609751,0.0711025255522855,0.153143901189538,"KPHS_t00540"
58.4757662461026,-0.497266990164288,0.283157204115626,-1.75615164628208,0.0790625185248218,0.163981519903334,"KPHS_t00300"
1.56437565504223,3.21318097618448,1.85482154135688,1.73233969119956,0.0832130989667799,0.16642619793356,"KPHS_r00040"
110.700957403728,-0.388177718713382,0.234189576479398,-1.65753627701501,0.0974111008261758,0.187685006988398,"KPHS_t00400"
7.13975863998478,-1.14433013722624,0.696821318033286,-1.64221459305523,0.10054553945807,0.187685006988398,"KPHS_t00810"
32.9398042101496,0.55598314394335,0.358039582890174,1.55285384776547,0.120458054843303,0.21760164745887,"KPHS_t00250"
2.54467930909532,-1.82050742612263,1.19087794860931,-1.52871033362285,0.126336269409493,0.221088471466613,"KPHS_t00780"
2.81521740443076,1.44834701696927,1.0983181486077,1.31869533322861,0.187270987582843,0.317402461422295,"KPHS_t00550"
29.2764481142114,-0.471146720470893,0.361694948375485,-1.30260796449328,0.192708637292108,0.317402461422295,"KPHS_t00640"
1.45734112607261,2.00788478319289,1.66872158033873,1.20324732828428,0.228880624990449,0.366208999984718,"KPHS_r00160"
40.8444822494897,-0.433943625084101,0.375756848649003,-1.15485220467519,0.248150954697211,0.386012596195661,"KPHS_t00330"
3.01595319981589,1.15343734900517,1.07925622761282,1.06873355881061,0.285189745313466,0.431638533447408,"KPHS_t00760"
1.34759396243471,1.9064122016275,1.87953688218838,1.0142989050621,0.310440146362873,0.457490742008444,"KPHS_t00240"
17.6649699788725,-0.444772459902172,0.473464051935772,-0.93940069596352,0.347525055827744,0.499010336573171,"KPHS_t00450"
73.1774438713004,-0.293157458544,0.330218272590942,-0.887768736247823,0.37466516325258,0.524531228553613,"KPHS_t00590"
13.8876270047921,-0.344482791617012,0.478168475150312,-0.720421377650889,0.471265591636775,0.643679832479497,"KPHS_t00470"
2.04614051675993,-0.81793939791907,1.26320619716441,-0.647510596255102,0.517301538830485,0.689735385107313,"KPHS_t00680"
2.75360655222996,-0.645355802754216,1.19000552468916,-0.542313282892351,0.587602706687844,0.765250036616727,"KPHS_t00790"
9.28460179146148,0.285523233785957,0.571369062591385,0.499717699959106,0.617273867590905,0.769871025164744,"KPHS_t00350"
